rank,feature,iv,coefficient,contribution,bin_count,woe_min,woe_max,woe_range,contribution_pct
1,smc_fvg_net_W,0.0210875218304969,0.9816857756361067,0.5836410019401699,5,-0.3909356265214878,0.2035937192480237,0.5945293457695114,16.921271157441062
2,sue_up_trend,0.020534014688702376,0.9305172050691163,0.3545495499185,3,-0.24164194954049387,0.1393822249584237,0.38102417449891757,10.279313915533708
5,smc_premium_discount_M,0.017734867203316365,1.0911994123564392,0.9948208852844997,6,-0.4778310547603354,0.43384546744030383,0.9116765222006392,28.84244577921247
3,mf_net_mf_ratio_20d,0.014768242467566636,0.9137768052700399,0.7752979352792183,6,-0.6142652070428195,0.23418917569903805,0.8484543827418576,22.477904305990997
4,mf_main_net_ratio_5d,0.005756620409664098,0.9801261557327324,0.7408464061818457,5,-0.46070633748936113,0.29516207990635307,0.7558684173957142,21.479064841821767
